"cod_coordenacao_regional";"coordenacao_regional";"cod_escola";"escola";"tipo_escola";"curso";"serie";"turno";"cod_turma";"turma";"capacidade_alunos";"total_alunos_enturmados"
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Matutino;106.689;"2ª SÉRIE B";34;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Vespertino;106.690;"2ª SÉRIE I";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.691;"1ª SÉRIE J";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"3ª Série";Matutino;106.692;"3ª SÉRIE E";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Matutino;106.693;"2ª SÉRIE A";34;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Vespertino;106.694;"2ª SÉRIE H";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.695;"1ª SÉRIE K";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Noturno;106.696;"2ª SÉRIE NOTURNO A";40;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.697;"1ª SÉRIE D";34;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"2ª Série";Matutino;106.698;"2ª SÉRIE D";38;0
3;CRE - Plano Piloto e Cruzeiro;272;CENTRO DE ENSINO MÉDIO SETOR OESTE;pública;Ensino Médio;"1ª Série";Vespertino;106.699;"1ª SÉRIE F";38;0
3;CRE - Plano Piloto e Cruzeiro;274;Centro Educacional 01 do Cruzeiro - CED01 ;pública;Ensino Médio;"3ª Série";Matutino;106.743;"3º SÉRIE D";35;0
3;CRE - Plano Piloto e Cruzeiro;274;Centro Educacional 01 do Cruzeiro - CED01 ;pública;Ensino Médio;"3ª Série";Matutino;106.744;"3º SÉRIE A";34;0
3;CRE - Plano Piloto e Cruzeiro;274;Centro Educacional 01 do Cruzeiro - CED01 ;pública;Ensino Médio;"3ª Série";Matutino;106.745;"3º SÉRIE C";35;31
3;CRE - Plano Piloto e Cruzeiro;274;Centro Educacional 01 do Cruzeiro - CED01 ;pública;Ensino Médio;"3ª Série";Matutino;106.746;"3º SÉRIE B";35;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"2ª Série";Matutino;106.824;"2º SÉRIE B";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"2ª Série";Matutino;106.825;"2º SÉRIE A";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Fundamental de 9 Anos;"9º Ano";Vespertino;106.826;"9º ANO C";35;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"3ª Série";Noturno;106.827;"3º SÉRIE E";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"1ª Série";Integral;106.828;"1º SÉRIE A";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Fundamental de 9 Anos;"9º Ano";Vespertino;106.829;"9º ANO D";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"1ª Série";Integral;106.830;"1º SÉRIE B";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"2ª Série";Matutino;106.831;"2º SÉRIE D";40;33
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"2ª Série";Noturno;106.832;"2º SÉRIE E";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"1ª Série";Noturno;106.833;"1º SÉRIE E";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"1ª Série";Integral;106.834;"1º SÉRIE D";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Fundamental de 9 Anos;"9º Ano";Vespertino;106.835;"9º ANO B";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Fundamental de 9 Anos;"9º Ano";Vespertino;106.836;"9º ANO A";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"3ª Série";Matutino;106.837;"3º SÉRIE B";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"3ª Série";Matutino;106.838;"3º SÉRIE C";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"2ª Série";Matutino;106.839;"2º SÉRIE C";38;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"1ª Série";Integral;106.840;"1º SÉRIE C";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"3ª Série";Matutino;106.841;"3ª SÉRIE D";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"3ª Série";Matutino;106.842;"3º SÉRIE A";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Fundamental de 9 Anos;"9º Ano";Vespertino;106.843;"9º ANO E";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Médio;"1ª Série";Noturno;116.423;"1° SÉRIE F";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;Ensino Fundamental de 9 Anos;"9º Ano";Vespertino;116.529;"9° Ano F";40;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.438;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.439;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.440;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.441;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.442;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.443;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.444;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.445;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.446;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.447;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.448;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.449;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 1ª Etapa";Noturno;122.450;Turma EJ3_1_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.451;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.452;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.453;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.454;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.455;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.456;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.457;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.458;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.459;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.460;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.461;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.462;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.463;Turma EJ3_2_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.464;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.465;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.466;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.467;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.468;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.469;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.470;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.471;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.472;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.473;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.474;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.475;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 2ª Etapa";Noturno;122.476;Turma EJ3_2_N_2_B;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.477;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.478;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.479;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.480;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.481;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.482;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.483;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.484;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.485;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.486;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.487;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.488;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;278;CENTRO EDUCACIONAL DO LAGO NORTE;pública;EJA;"3º Segmento - 3ª Etapa";Noturno;122.489;Turma EJ3_3_N_2_A;30;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.397;SR_NS_V_1_A;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.398;SR_NS_V_1_B;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.399;SR_NS_V_1_C;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.400;SR_NS_V_1_D;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.401;SR_NS_V_1_E;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.402;SR_NS_V_1_F;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.403;SR_NS_V_1_G;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.404;SR_NS_V_1_H;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.405;SR_NS_V_1_I;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.406;SR_NS_V_1_J;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.407;SR_NS_V_1_K;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.408;SR_NS_V_1_L;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.409;SR_NS_M_1_A;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.410;SR_NS_M_1_B;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.411;SR_NS_M_1_C;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.412;SR_NS_M_1_D;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.413;SR_NS_M_1_E;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.414;SR_NS_M_1_F;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.415;SR_NS_M_1_G;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.416;SR_NS_M_1_H;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.417;SR_NS_M_1_I;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.418;SR_NS_M_1_J;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.419;SR_NS_M_1_K;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.420;SR_NS_M_1_L;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.421;SR_NS_V_1_M;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.422;SR_NS_V_1_N;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.423;SR_NS_V_1_O;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.424;SR_NS_V_1_P;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.425;SR_NS_V_1_Q;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.426;SR_NS_V_1_R;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.427;SR_NS_V_1_S;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.428;SR_NS_V_1_T;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.429;SR_NS_V_1_U;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.430;SR_NS_V_1_V;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.431;SR_NS_V_1_W;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.432;SR_NS_V_1_X;5;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.433;SR_NS_M_1_M;10;0
3;CRE - Plano Piloto e Cruzeiro;279;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS DA ASA SUL - CESAS;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.434;SR_NS_M_1_N;10;0
